vmPFC_OFC,ACC,Amygdala,Insula,Hippocampus,dlPFC,Parahippocampal,PCC,Angular
-0.5466923046608168,-0.5142390145221475,-0.30241092528950525,-0.644252530379771,-0.6160829754484072,0.1870496878329049,-0.20948150603703186,-0.9637908708909937,0.6269431636761641
-0.4730295340859876,-0.35976847241178667,-0.023320778104254865,-0.5053526634763688,-0.5897680307734992,0.03189728898379322,-0.7366906750190763,-0.8278481602490715,0.5077627812635495
-0.005509124485973474,-0.07371598084322015,0.1951864422406246,-0.41518006838419436,-0.3214426373831645,-0.06201949857409564,-0.5896665551978966,-0.34210263053497514,0.18522269635460906
0.31477275114766334,-0.12923897857762884,0.015621562968067687,-0.6529946375031811,-0.36426618092391516,-0.3703520248596446,-0.22991727568655435,-0.15043225737189816,-0.29203450436410866
0.19708354605385106,-0.4101475442218717,-0.42146864108608273,-1.0013700039468385,-0.6444523507951612,-0.6625678493662742,-0.18873416585347147,-0.33594860830608597,-0.5319994899712065
-0.1677790548046018,-0.4446682205247655,-0.6531749564063262,-0.9781162201264326,-0.6137386131448233,-0.49324310091132284,-0.452641452334294,-0.4542312292731137,-0.2697688587721886
-0.35771556951909217,-0.10667978529879094,-0.4659066775102769,-0.42429068327741265,-0.10845128450397296,0.08504080060617276,-0.660733435887336,-0.24101714939604857,0.2661006192573558
-0.15489111879920264,0.22026644222170563,-0.1643534453771906,0.30087646364299453,0.3005744780396008,0.46350761163411974,-0.6606208756194931,0.023518989121214785,0.5608189298959604
0.2616125093123856,0.22730886505591918,-0.12233489775054152,0.7481950874510908,0.0491918507692336,0.2782120407254467,-0.5702306439130698,-0.011819980537638802,0.3996279925228062
0.5439792828923576,0.1403872270109806,-0.21627421155295637,0.8616435287859141,-0.5406086185669778,-0.008934235807858126,-0.3570202512629155,-0.1640411711039359,0.151509016363594
0.5423972242448124,0.3594332330053084,0.0017154272395679127,0.9096552695139299,-0.5338617123843461,0.3476104765763332,0.25006631336442736,0.09024597830609175,0.3527176425106724
0.38736545805740696,0.797510811366561,0.5943954678688761,1.016596851476392,0.4124640668110475,1.3400231245840324,1.230881942426914,0.8265822215514447,1.0228587992678282
0.25597750410090675,0.9177011689609161,1.0427666025584217,0.9652372061856012,1.4946314235650155,2.068497060517029,1.9329428062767153,1.4144384876403393,1.5398903552141447
